gensim-tfidf0	gensim-tfidf1	gensim-tfidf2	gensim-tfidf3	gensim-tfidf4	gensim-tfidf5	gensim-tfidf6	gensim-tfidf7	gensim-tfidf8	gensim-tfidf9	gensim-tfidf10	gensim-tfidf11	gensim-tfidf12	gensim-tfidf13	gensim-tfidf14	gensim-tfidf15	gensim-tfidf16	gensim-tfidf17	gensim-tfidf18	gensim-tfidf19	gensim-tfidf20	gensim-tfidf21	gensim-tfidf22	gensim-tfidf23	gensim-tfidf24
0	0	0	0	0	0	0.0932970983407	0	0	0	0	0	0.688627589766	0	0.94	0	0	0	0.150383004193	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090713039005	0	0	0	0	0.0849987532896	0	0
0	0	0	0	0	0	0.566511868263	0	0	0	0	0	0	0	0	0.770513612657	0	0.134263280788	0	0	0.0620658293773	0	0	0	0
0	0	0	0.14464975834	0	0	0	0	0.0768447007292	0	0	0	0	0.56835107317	0	0	0	0	0	0	0	0	0	0	0.783753224547
0	0	0	0	0	0	0	0	0	0	0	0.926153846149	0	0	0	0	0	0	0	0	0	0.926153846139	0	0	0
0	0	0	0	0	0.218738552396	0.131302611846	0	0.0874359405442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	1.0000160422e-13	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999999	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0.880047282935	0	0	0	0	0	0	0	0	0.958260869562	0	0.0658350699959	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09580519754	0	0	0	0	0	0.0947757857761	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.075444494313	0	0	0	0	0	0	0	0.0898982758274	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.68	0.0133333333333	9.99998694962e-14	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0.190902825733	0	0.234798934847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123805528088	0	0	0.522840622002	0
0	0	0	0	0	0.094909442413	0.094909442412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007529411765	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666608	0	0	0	0	0	0	0	0
0	0	0	0.862857142849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229342045726	0	0	0	0.668435732041	0
0.010666666778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.07426473739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119407594529	0	0	0	0	0
0	0	0	0	0	0.022202123879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027257068934	0	0
0	0.0987527495103	0	0	0	0.102374233075	0.196126982584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.839999999998	0	0	0	0.893333333248	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.608939996081	0	0.237726670572	0	0	0	0	0	0	0	0	0	0.893333333318	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.772585130314	0	0.94	0	0	0	0.161700583965	0	0	0	0	0	0
0.182847845506	0	0	0	0	0.105460294201	0	0	0	0	0.295523825981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0765664861623	0.48355025401	0.240227301927	0	0	0	0	0.0651586403338	0	0.0736530875804	0	0	0	0	0	0	0	0	0.0705115829758	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005274725275	0	0	0	0	0	0	0	0
0	0	0	0	0.426173744545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400942975311	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.269833330516	0	0	0	0	0	0.280439391121	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.862857142853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.104598313598	0.0919316469324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.163406692399	0	0.107420301147	0	0	0	0.0614808967461	0	0	0	0	0	0	0	0	0
0	0	0.286382933367	0	0	0.118746514173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0741428108226	0	0.0886047194822	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041142857147	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038632075459	0	0	0	0	0	0	0	0	0.0508250579078
0	0	0	0.862857142849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333324	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39999173049e-11	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.029473684214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.558097121132	0	0.308578422782	0	0	0.230090126921	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.278665486498	0	0	0.089901750244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190985958476	0	0	0
0	0	0	0	0	0.082587841679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084778317869	0
0	0.807999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.014603288429	0	0	0	0	0	0	0	0	0	0	0	0.0773371525861	0	0	0	0	0.054821776245	0	0
0	0	0	0	0.154673564875	0	0	0	0	0	0	0	0.150229120429	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0100000000006	0	0	0.079999999991	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.123925292196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138990227259	0	0	0	0
0	0	0	0	0	0.114337070196	0	0	0	0	0	0	0.651225497865	0	0.760562568064	0	0	0	0	0	0	0	0	0	0
0	0.0653603164971	0	0	0.0508131902278	0.018874902157	0	0.0540338983274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183368021495	0
0.739298024812	0	0	0	0	0.103237541366	0	0	0	0	0	0.837160072109	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0841411474811	0	0	0	0	0	0	0	0	0	0	0.854525519143	0	0	0	0	0.939999999998
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0
0.217325309989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0992863574561	0	0	0	0	0	0	0.124705619196
0	0	0	0	0	0.309272085488	0	0	0	0	0	0	0	0	0	0	0	0.355938752135	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.14198518054	0	0	0	0.096985180549	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10358074631	0	0	0	0	0.0928115155792	0	0
0	0	0	0	0	0.117044590927	0.226673677443	0	0	0	0.106622550571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.879999999996	0	0	0.879999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.489366592955	0.074767160907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366918987569	0	0	0.026728063527
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023999999996	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.931428571424	0	0.903999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000003	0.0100000000023	0.0100000000006	0.0100000000006	0.759999999969	9.99998694962e-14	0.0100000000007	0.0100000000004	0.0100000000011	0.0100000000014	0.0100000000008	0.0100000000011	0.0100000000008	0.0100000000011	0.0100000000002	0.0100000000009	0.0100000000005	0.0100000000008	0.0100000000019	0.0100000000016	0.0100000000005	0.0100000000006	0.0100000000008	0.0100000000012	0.0100000000017
0	0	0	0	0	0	0	0	0.300701092623	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278558235485	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003529411766	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333341	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333345	0.679999999997	0.0133333333333	0.0133333333333	0.0133333333342	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0.163352792088	0	0	0	0	0	0	0.191080064813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0432505931388	0	0	0	0	0.081106711935	0	0	0	0	0.16935026069	0	0.0609287844934	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.943529411758	0	0	0	0	0	0	0	0	0	0.903999999992	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.871525250523	0	0	0	0	0	0	0	0	0	0.903999999976	0.0743571024113	0	0
0	0	0	0	0	0	0	0	0	0.3572496673	0	0	0	0.162306964579	0	0	0	0	0	0	0	0	0	0.191609369407	0
0	0	0	0	0	0	0	0	0	0	0	0	0.912727272718	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.68	0.0133333333333	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0.10787833093	0	0	0	0	0	0	0.808485305419	0	0	0.893333333323	0	0	0	0	0	0	0
0	0	0.935999999994	0	0	0	0	0	0	0.195994706509	0	0	0	0	0	0	0.626792167124	0	0	0	0	0	0	0.118546459693	0
0	0.0517196405987	0	0.248224900411	0	0	0	0	0	0	0	0	0	0.53021338627	0	0	0	0	0	0	0	0	0	0	0.82827966641
0	0	0	0	0	0	0	0	0	0.104587313459	0	0	0	0	0	0	0	0	0	0	0	0.096455445329	0	0	0
0.01	0.01	0.0100000000002	0.0100000000004	0.0100000000002	0.01	0.0100000000006	0.01	0.0100000000011	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.048000000001	0.01	0.0100000000007	0.01	0.01	0.0100000000006	0.0100000000001
0	0	0	0	0	0.150941946781	0	0	0	0.772391386547	0	0	0	0	0	0	0	0	0	0.91272727254	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032755650356	0	0	0	0.0452684708684	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019393939394	0	0	0	0	0	0	0	0
0	0	0	0.069919332582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593139636843	0	0	0	0	0	0	0.654058969425
0	0	0.137659911212	0	0	0.186777401912	0	0	0	0	0	0	0	0	0	0	0.893333333321	0	0	0	0	0	0.565562686869	0	0
0	0	0	0	0	0.118958711008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104504929494
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085333333336	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.252303685265	0	0	0	0	0	0	0	0	0	0.22754178052	0	0	0	0	0
0	0	0.118264458038	0	0	0	0	0	0.156236640104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266501098144	0
0	0	0	0	0	0.105722418524	0	0	0.469803385164	0	0	0	0	0	0	0	0	0	0	0	0.309787474662	0.273738329007	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101530593321	0.783469406658	0	0.879999999994	0
0	0.611354786629	0	0.108046979737	0	0	0.470655296344	0.10517998307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.105115787661	0	0	0	0	0	0.347641093181	0	0	0	0	0	0.256096734127	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240784290272	0	0	0	0	0.23945095697	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417381915859	0	0	0	0	0.47471525016	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307079475484	0	0	0	0.370437412917	0	0.0743469484716	0	0
0	0	0	0	0	0.11080963088	0.230193203525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341193310596	0
0	0	0	0	0	0	0	0	0	0	0	0	0.256182979607	0	0	0	0	0	0	0	0	0.0973091959313	0	0.165540450351	0
0	0	0	0	0	0.173153888307	0	0	0	0	0	0	0	0	0	0	0.893333333323	0	0	0	0	0	0.711846111687	0	0
0	0	0	0	0.0678538685794	0	0	0	0	0	0	0.155343040727	0	0	0	0	0	0	0	0	0	0	0.0924891721469	0	0
0.516331856335	0	0	0	0	0.0596900296221	0	0	0	0	0	0.572385522306	0	0	0	0	0	0	0	0	0	0	0	0	0
0.402197146995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177449485356	0	0.557424410137	0
0	0	0	0	0	0.349263339149	0	0	0	0	0	0	0	0	0	0	0.893333333322	0	0	0	0	0	0.535736660846	0	0
0	0	0	0	0	0	0	0	0	0	0.016000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.057739948106	0	0	0	0	0	0	0	0	0	0	0.0599621703265	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007272727347
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003529411772	0	0	0	0	0	0	0	0	0
0.137660381977	0	0.760117395785	0	0	0	0	0	0	0	0	0	0.893333333327	0	0	0	0	0	0	0	0	0	0	0	0
0.225503855988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169339051276	0	0	0	0	0	0	0.06847249702
0	0	0	0	0	0	0.123872173905	0	0	0	0	0	0	0	0	0	0.146015031068	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0998906366149	0	0.694981681462	0	0.797729460939	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272714	0	0	0.893333333286	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.105322761128	0	0	0	0	0	0	0	0	0.0945535303592	0	0	0	0
0	0.893333333326	0	0	0.879999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00004465714e-12	0	0	0	0	0	0	0	0	0
0	0	0.903999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999986	0	0	0	0	0	0	0	0	0
0	0.267612445724	0	0	0.526709262335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269096816621
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93142857142	0	0	0	0	0	0	0.935999999996
0	0	0	0	0	0	0	0	0.289732579713	0	0.312501810487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.202357247529	0	0	0	0	0	0	0	0	0	0	0	0.198720883887	0	0	0	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.52	0.02	0.0790734114319	0.02	0.77680715212	0.0489194364445	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0	0	0	0	0	0	0	0	0.139726314038	0.491390970787	0	0	0	0	0	0	0	0.36560405069	0	0	0	0	0	0	0
0	0.334611451921	0	0	0.329611451912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0997094041918	0.0296090810253	0	0.169535770139	0	0	0	0.294716324322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.14603088012	0	0	0	0	0	0	0	0.160980375072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.103969949062	0	0	0	0	0	0	0	0	0	0	0	0.0992426764129	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333341	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333345	0.679999999997	0.0133333333333	0.0133333333333	0.0133333333342	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0.0636884589825	0	0	0	0	0	0	0.0532529977059	0	0	0.124869555536	0.0365464416043	0	0	0	0	0	0	0	0	0	0.276321090192
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999975	0	0	0.893333333314	0	0	0	0	0	0	0
0	0	0	0	0.347366401878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444667934447	0	0.11330153257	0	0	0
0	0	0	0	0	0.065721821009	0	0	0	0	0.126188340524	0	0	0.428473779138	0	0.254785839826	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.016936113339	0	0	0.0733153798162	0	0	0	0	0	0	0	0	0	0	0.087751493155	0	0	0	0	0
0	0	0	0	0	0.307072521274	0	0	0	0	0	0	0.303436157636	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024000000022	0
0	0.01	0.0100000000002	0.0100000000004	0.0100000000002	0.01	0.0100000000006	0.01	0.0100000000011	0.01	0	0.01	0.01	0	0	0	0	0	0.048000000001	0	0.0100000000007	0	0.01	0.0100000000006	0.0100000000001
0	0	0	0	0	0.325260490658	0	0	0	0	0	0	0	0	0	0	0	0	0.490739509332	0	0	0	0	0.807999999987	0
0	0	0.150729164682	0.107895756462	0	0.048611186002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99997829198e-12	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.808937100291	0	0.133562899703	0	0	0	0	0	0	0	0.903999999947	0	0	0
0	0	0	0.926153846146	0	0.236404423281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105454558778	0	0	0.570141017931	0	0
0.02	0.02	0.02	0.52	0.0302484859813	0.1614290605	0.02	0.713122453516	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666666	0	0	0	0	0	0	0	0	0
0	0	0	0	0.100036935149	0.0919416970549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01066666676	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006889952152	0	0	0	0	0	0	0	0	0
0	0	0	0.926153846146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704621789922	0	0.193155987845
0	0	0.743553161295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778473796214	0	0	0	0
0	0	0	0	0	0.143031908718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13051908819	0	0	0	0
0	0	0	0	0.483324801727	0	0	0	0	0.268692194107	0.246632607632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0945211301123	0	0	0	0	0	0	0	0.087283034875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.87999999999	0	0	0.879999999985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.93599999988	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935999999994	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022857142878	0	0
0	0.533826573059	0	0	0	0.308103953773	0	0.218752922318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.127781068226	0	0	0	0.15080791658	0	0	0	0.772525416748	0	0	0	0	0	0	0	0	0	0.788582568132	0	0	0	0	0
0	0	0	0	0	0.020823298338	0	0	0.0724746568738	0	0	0	0	0	0	0	0	0	0	0.049151358537	0	0	0	0	0
0	0	0	0	0	5.0000004137e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.177994399648	0	0	0	0	0	0	0	0.192943894602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00002253542e-12	0
0	0	0.8628571425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142741	0	0	0	0
0	0	0	0	0	0.126073241496	0	0	0	0	0	0	0.808212472788	0	0.94	0	0	0	0	0	0	0	0	0	0
0	0.061207008112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121683198583	0	0	0	0	0
0	0	0	0	0	0.258666125814	0	0	0	0	0	0	0	0	0	0	0	0	0.565831893262	0	0	0	0	0.824861655438	0
