gensim-tfidf0	gensim-tfidf1	gensim-tfidf2	gensim-tfidf3	gensim-tfidf4	gensim-tfidf5	gensim-tfidf6	gensim-tfidf7	gensim-tfidf8	gensim-tfidf9	gensim-tfidf10	gensim-tfidf11	gensim-tfidf12	gensim-tfidf13	gensim-tfidf14	gensim-tfidf15	gensim-tfidf16	gensim-tfidf17	gensim-tfidf18	gensim-tfidf19	gensim-tfidf20	gensim-tfidf21	gensim-tfidf22	gensim-tfidf23	gensim-tfidf24
3.00001343212e-13	4.99999347481e-13	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	4.00001212708e-13	1.99999738992e-13	3.00001343212e-13	5.99999216977e-13	0.0100000000002	0.749999999978	4.00001212708e-13	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	3.00001343212e-13	4.99999347481e-13	4.00001212708e-13	5.99999216977e-13	2.00001473716e-13	9.99998694962e-14	4.00001212708e-13	1.39999990767e-12	0.749999999972	2.99999608488e-13
0	0	0	0	0	0	0	0	0	0	0.069583516808	0	0	0.516055515977	0	0	0.58563903279	0	0	0	0	0	0	0	0
5.00001082204e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.666666666619	0.0133333333333	0.0133333333333	9.99998694962e-14	2.99999608488e-13	0.0133333333333	1.99999738992e-13	0.0133333333333	0.0133333333333	0.66666666666	1.99999738992e-13	9.00000560189e-13	9.99998694962e-14	2.99999608488e-13	4.36000003462e-11	0.0133333333333	0.0133333333333	0.0133333333333	1.49999977717e-12	0.0133333333333	0.0133333333333
0.0100000000001	0.01	0.01	0.260000000769	0.01	9.99998694962e-14	0.0100000000001	0.01	2.50000020685e-12	0.212791952398	0.01	0.462791953181	0.01	0.01	0.01	9.99998694962e-14	0.01	3.99999477985e-13	0.01	1.99999738992e-13	3.99999477985e-13	0.01	1.06999999139e-11	0.01	9.99998694962e-14
0.0100000000003	0.0100000000002	0.0100000000001	0.0100000000007	0.01	0.0100000000002	0.01	0.0100000000001	0.0100000000003	0.0100000000001	3.99999477985e-13	0.0100000000004	0.0100000000001	0.0100000000003	0.0100000000004	0.0100000000003	9.9997787828e-13	0.0100000000005	0.0100000000006	0.0100000000004	0.0100000000001	0.0100000000004	0.0100000000001	0.0100000000009	0.0100000000001
0.01	0.0100000000076	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000004	0.01	0.759999999989	0.0100000000028	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999957	1.99999738992e-13	2.99999608488e-13	1.20000016868e-12	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.749999999963	1.99999738992e-13	2.99999608488e-13
0	0	0	0	0	0	0	0.807999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.00001082204e-13	1.99999738992e-13	3.99999477985e-13	4.99999347481e-13	0.0100000000001	0.037869838299	1.99999738992e-13	9.99998694962e-14	5.00001082204e-13	9.00000560189e-13	1.89999925515e-12	2.99999608488e-13	1.00000042969e-12	5.00001082204e-13	6.000009517e-13	4.00001212708e-13	0.475208464668	1.30000003817e-12	1.09999856446e-12	0.437338626356	2.99999608488e-13	8.00000690693e-13	1.99999738992e-13	9.99998694962e-13	3.99999477985e-13
0.0100000000008	0.0100000000004	0.0100000000003	0.0100000000006	0.0100000000001	0.0100000000005	0.01	0.0100000000002	2.00006677886e-12	0.0100000000006	0.0100000000018	0.0100000000013	0.0100000000002	0.0100000000009	0.010000000001	0.0100000000008	0.0100000000023	0.0100000000016	0.0100000000017	0.0100000000011	0.0100000000005	0.0100000000012	1.89999925515e-12	0.0100000000015	0.0100000000003
6.000009517e-13	1.10000029918e-12	1.99999738992e-13	1.99999738992e-13	4.99999347481e-13	1.00000042969e-12	4.99999347481e-13	6.99999086473e-13	1.59999964666e-12	9.99998694962e-14	1.39999990767e-12	2.40000033735e-12	2.99999608488e-13	3.99999477985e-13	1.99999738992e-13	7.00000821197e-13	4.09999811879e-11	6.000009517e-13	1.49999977717e-12	6.000009517e-13	2.99999608488e-13	7.00000821197e-13	2.77000002796e-11	1.0000160422e-13	1.10000029918e-12
9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	3.99999477985e-13	9.99998694962e-14	1.00000042969e-12	9.99998694962e-14	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	0.0100000000001	1.99999738992e-13	2.99993363484e-12	1.99999738992e-13	2.99999608488e-13
9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	1.99999738992e-13	5.99999216977e-13	0.01	1.99999738992e-13	4.99999347481e-13	9.99998694962e-14	9.00000560189e-13	9.99998694962e-14	1.99999738992e-13	1.99999738992e-13	0.0100000000002	2.99999608488e-13	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	3.99991151312e-12	1.99999738992e-13	1.99999738992e-13
1.99999738992e-13	9.99998694962e-14	0.0100000000002	9.99998694962e-14	0.0100000000001	9.99998694962e-14	0.01	0.0100000000001	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	0.348295196516	3.99999477985e-13	1.91999992294e-11	9.99998694962e-14	0.348295196533	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14
9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	2.99999608488e-13	9.99998694962e-14	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	3.99999477985e-13	9.99998694962e-14	9.00000560189e-13	9.99998694962e-14	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	0.0100000000001	1.99999738992e-13	2.99993363484e-12	1.99999738992e-13	2.99999608488e-13
0.0100000000008	0.0100000000005	0.0100000000003	0.0100000000064	0.0100000000001	0.0100000000005	0.01	0.0100000000002	0.0100000000008	0.0100000000003	0.0100000000018	0.0100000000004	0.0100000000002	0.0100000000009	0.010000000001	0.759999999975	0.0100000000023	0.0100000000015	0.0100000000017	0.010000000001	0.0100000000009	0.0100000000012	0.0100000000004	0.0100000000015	0.0100000000002
0.0100000000004	0.0100000000006	0.0100000000002	0.0100000000002	0.0100000000002	0.0100000000005	0.0100000000002	0.0100000000004	0.0100000000007	0.0100000000001	0.0100000000005	0.010000000001	0.0100000000002	0.0100000000003	0.0100000000001	0.0100000000004	0.0100000000003	0.0100000000005	0.048000000012	0.0100000000004	0.0100000000002	0.0100000000005	0.0100000000119	0.0100000000003	0.0100000000005
1.59999964666e-12	6.000009517e-13	6.99999086473e-13	1.30000003817e-12	0.0100000000002	9.00000560189e-13	9.99998694962e-14	1.99999738992e-13	1.79999938565e-12	7.00000821197e-13	4.09999985351e-12	6.99999086473e-13	4.99999347481e-13	2.00000085937e-12	2.40000033735e-12	1.59999964666e-12	0.273279881423	3.50000063654e-12	3.50000063654e-12	2.20000059836e-12	0.430656862365	2.50000020685e-12	0.157376980976	3.50000063654e-12	1.99999738992e-13
0	0	0	0	0	0	0	0	0	0	0	0.000417487296	0	0	0	0	0.000417487299	0	0	0	0	0	0	0	0
0.0100000000004	0.0100000000005	0.0100000000001	0.0100000000002	0.0100000000002	0.0100000000005	0.0100000000002	0.0100000000003	0.0100000000014	0.0100000000003	0.0100000000005	0.759999999988	0.0100000000001	0.0100000000003	0.0100000000001	0.0100000000004	0.0100000000003	0.0100000000005	0.0100000000007	0.0100000000004	0.0100000000003	0.0100000000004	9.99998694962e-14	0.0100000000003	0.0100000000005
0.0100000000002	0.0100000000003	0.0100000000001	0.0100000000001	0.0100000000001	0.0100000000003	0.0100000000001	0.0100000000002	0.0100000000007	0.0100000000002	0.0100000000003	0.0100000000008	0.0100000000001	0.0100000000001	0.01	0.0100000000002	0.0100000000002	0.0100000000003	0.0100000000004	0.0100000000002	0.0100000000001	0.0100000000002	0.759999999994	0.0100000000002	0.0100000000003
0.0100000000004	0.0100000000002	0.0100000000002	0.0100000000003	0.01	0.0100000000003	0.01	0.0100000000001	0.0100000000004	0.0100000000001	2.12000000888e-11	0.0100000000002	0.0100000000001	0.0100000000005	0.0100000000005	0.0100000000004	0.0100000000012	0.0100000000008	0.0100000000009	0.0100000000005	0.0100000000002	0.0100000000006	0.0100000000002	2.09999795331e-11	0.0100000000001
0.749999999645	1.00000042969e-12	0.0100000000002	1.99999738992e-13	4.99999347481e-13	8.00000690693e-13	4.99999347481e-13	6.99999086473e-13	1.10000029918e-12	9.99998694962e-14	9.99998694962e-14	1.69999951616e-12	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	2.50000020685e-12	5.00001082204e-13	2.00001473716e-13	7.99998955969e-13	4.00001212708e-13	1.99999738992e-13	4.00001212708e-13	3.19999929332e-12	0.749999999659	9.00000560189e-13
1.30000003817e-12	1.10000029918e-12	9.99998694962e-14	0.067449720716	6.99999086473e-13	1.00000042969e-12	7.99998955969e-13	1.20000016868e-12	2.40000033735e-12	9.99998694962e-14	1.30000003817e-12	2.40000033735e-12	5.00001082204e-13	7.00000821197e-13	1.59999964666e-12	1.39999990767e-12	0.0100000000012	1.10000029918e-12	2.79999981534e-12	1.39999990767e-12	1.99999738992e-13	1.59999964666e-12	5.30000002219e-12	0.067449720742	1.59999964666e-12
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999977	1.99999738992e-13	2.99999608488e-13	9.99998694962e-13	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.749999999983	1.99999738992e-13	2.99999608488e-13
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999984	1.99999738992e-13	2.99999608488e-13	1.10000029918e-12	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.74999999999	1.99999738992e-13	2.99999608488e-13
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999984	1.99999738992e-13	2.99999608488e-13	1.10000029918e-12	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.74999999999	1.99999738992e-13	2.99999608488e-13
1.99999738992e-13	1.99999738992e-13	0.0100000000001	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	7.00000821197e-13	9.99998694962e-14	1.99999738992e-13	0.749999999987	0.0100000000001	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	1.99999738992e-13	0.749999999991	9.99998694962e-14	1.99999738992e-13
1.99999738992e-13	1.99999738992e-13	0.0100000000001	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	7.00000821197e-13	9.99998694962e-14	1.99999738992e-13	0.749999999987	0.0100000000001	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	1.99999738992e-13	0.749999999991	9.99998694962e-14	1.99999738992e-13
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999983	1.99999738992e-13	2.99999608488e-13	1.10000029918e-12	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.74999999999	1.99999738992e-13	2.99999608488e-13
2.99999608488e-13	2.99999608488e-13	0.0100000000001	1.99999738992e-13	1.99999738992e-13	2.99999608488e-13	1.99999738992e-13	1.99999738992e-13	0.749999999984	1.99999738992e-13	2.99999608488e-13	1.10000029918e-12	9.99998694962e-14	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	2.99999608488e-13	5.00001082204e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	0.74999999999	1.99999738992e-13	2.99999608488e-13
0.0100000000003	0.0100000000002	2.99999608488e-13	9.99998694962e-14	0.01	0.0100000000002	1.99999738992e-13	0.0100000000001	0.0100000000004	8.00000690693e-13	0.510182744233	0.0100000000002	8.00000690693e-13	0.0100000000004	9.99998694962e-14	0.0100000000004	0.510182744238	3.00001343212e-13	9.99998694962e-14	1.49999977717e-12	0.0100000000002	9.99998694962e-14	0.0100000000002	9.99998694962e-14	2.99999608488e-13
2.99999608488e-13	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	3.99999477985e-13	4.99999347481e-13	1.99999738992e-13	2.99999608488e-13	5.99999216977e-13	0.0100000000001	1.15000006046e-11	0.320496545655	9.99998694962e-14	0.0100000000009	0.320496545836	3.99999477985e-13	1.63799999606e-10	3.99999477985e-13	7.00000821197e-13	2.99999608488e-13	0.0100000000002	3.99999477985e-13	1.39999990767e-12	9.99998694962e-14	3.99999477985e-13
0.01	0.01	0.01	0.01	0.01	0.0100000000005	0.01	0.01	8.23000001482e-11	0.0100000000003	0.01	8.30000512764e-11	0.01	0.01	0.01	0.01	0.01	0.0100000000001	0.01	0.0100000000001	0.0100000000001	0.01	0.0100000000018	0.01	0.01
0	0	0	0	0	0	0.040081972771	0	0	0	0	0	0	0	0	0	0	0	0.070748639438	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.01	0.0100000000002	0.0100000000001	0.01	9.9997787828e-13	0.01	0.01	9.99998694962e-14	0.01	0.01	0.01	7.00000821197e-13	0.01	0.01	0.0100000000001	0.01	0.01	0.01	0.01	0.01	0.01
9.00000560189e-13	8.00000690693e-13	0.0100000000003	3.99999477985e-13	4.99999347481e-13	7.00000821197e-13	4.99999347481e-13	7.99998955969e-13	1.69999951616e-12	9.99998694962e-14	1.00000042969e-12	1.69999951616e-12	2.99999608488e-13	4.99999347481e-13	2.58599999053e-10	1.00000042969e-12	2.38999930957e-10	8.00000690693e-13	1.89999925515e-12	1.00000042969e-12	9.99998694962e-14	1.10000029918e-12	3.70000037553e-12	1.0000160422e-13	1.10000029918e-12
0.01	0.01	0.01	0.01	0.01	0.0100000000005	1.20000016868e-12	1.39999990767e-12	2.69999994584e-12	0.01	9.99998694962e-14	0.749999999993	0.01	9.99998694962e-14	9.99998694962e-14	0.01	9.99998694962e-14	0.01	0.01	0.01	2.69999994584e-12	0.01	0.01	0.749999999984	1.59999964666e-12
5.99999216977e-13	5.0000004137e-12	2.99999608488e-13	9.99998694962e-14	0.0100000000003	0.0100000000007	0.0100000000003	4.99999347481e-13	0.010000000001	9.99998694962e-14	3.99999477985e-13	7.00000821197e-13	9.00000560189e-13	9.99998694962e-14	1.89999925515e-12	0.0100000000006	8.00000690693e-13	1.99999738992e-13	0.0100000000012	0.0100000000006	1.99999738992e-13	0.0100000000007	2.20000059836e-12	9.00000560189e-13	0.0100000000007
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.368818662425	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	6.000009517e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.368818662425
0.01	0.01	0.250000000001	0.250000000001	0.01	0.260000000001	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000002	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
0.0100000000006	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	0.0100000000001	0.0100000000004	0.01	9.99998694962e-14	9.99998694962e-14	0.0100000000002	1.99999738992e-13	0.0100000000003	0.0100000000002	0.0100000000007	0.418511450279	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	0.0100000000003	0.010000000001	0.0100000000003	0.41851145028	0.0100000000002
4.00001212708e-13	4.99999347481e-13	9.99998694962e-14	1.99999738992e-13	2.99999608488e-13	3.99999477985e-13	1.99999738992e-13	4.00001212708e-13	7.00000821197e-13	1.0000160422e-13	3.99999477985e-13	8.00000690693e-13	1.99999738992e-13	2.99999608488e-13	1.0000160422e-13	3.99999477985e-13	0.666666666611	4.99999347481e-13	7.99998955969e-13	0.666666666621	1.99999738992e-13	4.99999347481e-13	1.69999951616e-12	2.99999608488e-13	3.99999477985e-13
5.00001082204e-13	2.99999608488e-13	0.290564948185	6.000009517e-13	9.99998694962e-14	2.99999608488e-13	0.01	9.99998694962e-14	5.00001082204e-13	9.99998694962e-14	1.20000016868e-12	1.99999738992e-13	9.99998694962e-14	0.147447667818	2.99999608488e-13	5.00001082204e-13	1.59999964666e-12	9.99998694962e-13	0.438012616014	7.00000821197e-13	2.99999608488e-13	8.00000690693e-13	1.99999738992e-13	1.10000029918e-12	1.99999738992e-13
0.0100000000002	0.0100000000003	0.0100000000001	0.0100000000001	0.0100000000001	0.0100000000003	0.0100000000001	0.0100000000002	0.0100000000007	0.0100000000002	0.0100000000003	1.0000160422e-13	0.0100000000001	0.0100000000001	0.01	0.0100000000002	0.0100000000002	0.0100000000003	0.0100000000004	0.0100000000002	0.0100000000001	0.0100000000002	0.759999999994	0.0100000000002	0.0100000000003
6.000009517e-13	9.00000560189e-13	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	8.00000690693e-13	2.99999608488e-13	4.99999347481e-13	1.10000029918e-12	9.99998694962e-14	0.284826899333	1.30000003817e-12	2.99999608488e-13	4.99999347481e-13	9.99998694962e-14	7.00000821197e-13	0.74999999997	7.00000821197e-13	1.30000003817e-12	7.00000821197e-13	2.99999608488e-13	7.00000821197e-13	0.46517310065	4.00001212708e-13	7.00000821197e-13
1.99999738992e-13	7.00000821197e-13	0.0100000000002	9.99998694962e-14	3.99999477985e-13	4.99999347481e-13	3.99999477985e-13	4.99999347481e-13	7.00000821197e-13	9.99998694962e-14	0.74999999989	1.59999964666e-12	1.99999738992e-13	2.99999608488e-13	9.99998694962e-14	2.99999608488e-13	1.99999738992e-13	9.99998694962e-14	4.99999347481e-13	2.99999608488e-13	9.99998694962e-14	1.99999738992e-13	2.30000046786e-12	0.749999999901	8.00000690693e-13
3.99999477985e-13	1.99999738992e-13	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	2.99999608488e-13	0.01	9.99998694962e-14	3.99999477985e-13	9.99998694962e-14	0.749999999985	8.00000690693e-13	1.99999738992e-13	0.749999999974	9.00000560189e-13	2.99999608488e-13	2.79999981534e-12	7.00000821197e-13	1.00000042969e-12	7.00000821197e-13	1.99999738992e-13	6.000009517e-13	9.99998694962e-14	2.99999608488e-13	2.99999608488e-13
