gensim-tfidf0	gensim-tfidf1	gensim-tfidf2	gensim-tfidf3	gensim-tfidf4	gensim-tfidf5	gensim-tfidf6	gensim-tfidf7	gensim-tfidf8	gensim-tfidf9	gensim-tfidf10	gensim-tfidf11	gensim-tfidf12	gensim-tfidf13	gensim-tfidf14	gensim-tfidf15	gensim-tfidf16	gensim-tfidf17	gensim-tfidf18	gensim-tfidf19	gensim-tfidf20	gensim-tfidf21	gensim-tfidf22	gensim-tfidf23	gensim-tfidf24
0	0	0	0	0.893333333328	0	0.839999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.135418279082	0	0.302236408683	0	0	0	0.13785969619	0	0	0.209535611121	0.202460280031	0	0	0	0	0	0	0	0	0	0.170740715025
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272713	0	0	0	0	0	0	0	0	0	0.903999999985
0	0	0	0	0	0	0	0	0	0.879999999989	0	0	0	0	0.839999999988	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.122316678374	0	0	0	0	0	0	0	0	0	0	0.107650011705	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.040000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.807999999982	0	0	0	0	0.634898726931	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211767939717	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1867376566	0.158166228031	0	0	0	0	0	0	0
0	0	0	0.161064846438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149636275011
0	0.017142857138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.237165269061	0	0	0	0	0	0	0	0	0	0.839999999969	0	0.647834730928	0	0	0	0	0	0	0
0	0	0	0.140052817885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02093512672	0	0.09768911974
0	0	0	0.722986775524	0	0	0	0	0	0	0	0	0	0	0.162013224462	0	0	0	0	0	0	0	0	0.879999999993	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027272727241	0	0	0
0	0	0	0	0	0	0	0.631787660126	0	0	0	0	0	0	0	0	0	0	0	0	0.388295759935	0.264722669428	0	0	0
0	0	0	0	0	0.862857142848	0.314288965514	0	0	0.583488812258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.893333333332	0	0	0	0	0	0	0	0	0	0	0	0.862857142856	0
0	0	0	0	0	0	0	0.040000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.89333333332	0	0	0	0	0	0	0	0	0	0	0.903999999972	0	0
0	0	0	0	0	0	0	0	0	0.912727272717	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142806	0	0
0	0	0	0	0	0	0	0	0	0.311295780841	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308218857603	0
0	0	0	0	0	0	0	0	0	0	0.38531030104	0	0	0	0	0	0	0	0	0	0	0.0868247352193	0.284485565832	0	0
0	0	0	0	0	0	0.010666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.046834475027	0	0.165477357332	0	0	0	0	0	0	0	0	0.19753594529	0	0.109893062986	0	0	0	0	0
0	0	0	0	0	0	0.862857142846	0	0	0	0.893333333315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.879999999993	0	0	0	0	0.839999999998	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999989	0	0	0	0.90399999999	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.126307010395	0	0.1392043748	0	0.229362762961	0.079406933308	0	0	0	0.115555555539	0	0	0
0	0	0.893333333331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999992
0	0	0	0	0	0	0	0	0	0.181780190227	0	0	0	0	0	0	0	0	0	0	0	0.654363206371	0.479552713115	0	0
0	0	0	0	0	0	0	0.912727272712	0	0	0	0	0.755324938528	0	0	0	0	0	0	0	0	0	0.161038697825	0	0
0	0.919999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999992	0	0	0
0	0	0	0	0	0	0	0.195216331437	0	0	0	0.702561446324	0	0	0	0	0	0	0	0	0	0.903999999988	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333316	0.879999999543	0	0
0.388469470273	0	0	0	0	0	0	0	0	0.30638201691	0	0	0	0	0	0	0	0	0	0	0.16408745336	0	0	0	0
0.21533601811	0	0	0.818426489812	0	0	0.0979371465444	0	0	0	0	0.532311127219	0.12663856895	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4000025845e-11	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.879999999976	0	0	0	0	0	0	0	0	0.87999999999	0	0	0	0	0	0	0	0
0	0.0786260506359	0	0	0	0	0.219619739722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127716051233	0.382325477955
0	0	0	0	0	0	0.862857142851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333324
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931428571398	0	0	0	0	0.847302347348	0.0819284218757	0	0	0
0	0	0	0	0	0	0	0	0	0	0.008727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.785154191296	0	0	0	0.673809752364	0	0	0	0	0	0	0	0	0	0.112623586475	0	0.1947616762	0	0	0	0	0	0	0	0
0	0	0	0	0.306547453953	0	0	0	0	0	0	0	0	0	0.77957443211	0.143758901217	0	0	0	0	0.627738260321	0	0	0	0
0	0	0	0.839999999966	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142839	0	0	0	0	0	0	0
0	0	0.839999999995	0	0	0	0	0	0	0	0	0	0	0	0.87999999999	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.017142857138	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0980525753029	0	0	0	0	0	0	0	0	0	0	0	0.0988258023782	0.190211711012	0	0
0	0	0	0.862857142844	0	0	0	0	0.839999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.839999999988	0	0	0.862857142848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.893333333322	0	0	0	0	0	0	0	0	0	0	0.903999999973	0	0	0	0	0	0
0	0	0.36782885023	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182738148646	0	0	0	0	0.53523366554	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11444658527	0	0	0.808886748055	0	0	0	0.879999999993	0	0	0
0	0	0	0	0	0	0	0	0	0	0.839999999986	0	0	0	0	0	0	0	0	0	0.83999999991	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95000016134e-10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.436026306944	0	0	0	0	0	0.45535964028	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.862857142519	0	0	0	0	0	0.862857142837	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.304994790592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283090028692
0.140861107837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627412852	0	0	0	0.16213845689	0
0	0	0	0.670816044219	0.69881604444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.839999999986	0	0	0	0	0.5567413608	0	0.351258639192	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666666	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.619773364459	0	0	0	0	0	0	0	0	0.784826511982	0	0.0760732369545	0	0	0	0	0	0	0.0864158080027
0.022857142866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.759176058111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754448785384	0	0	0
0	0.190665724449	0	0	0	0	0	0	0	0	0	0	0	0	0.83999999999	0	0	0	0	0	0	0	0.707112053315	0	0
0.666388169769	0	0	0	0	0	0	0.893333333318	0	0	0	0	0	0	0.24161183022	0	0	0	0	0	0	0	0	0	0
0	0	0.574775976003	0	0	0.323001801762	0	0	0	0	0	0.879999999971	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.280559392	0	0	0.334745650049	0	0	0.22962943733	0	0	0	0	0.167665401509	0	0	0	0	0	0	0	0	0	0
0.839999999982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135641914307	0	0.150077135101	0	0	0	0.616503172805	0	0	0	0
0.573903533021	0	0	0.788278198381	0	0	0	0	0.235605434596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000003	0.0100000000007	0.010000000001	0.0100000000007	0.0100000000005	0.759999999982	0.0100000000027	0.0100000000006	0.0100000000007	0.0100000000006	0.0100000000004	0.0100000000005	0.0100000000008	0.0100000000006	0.0100000000011	0.0100000000008	0.0100000000007	0.0100000000006	0.0100000000006	0.010000000001	0.797999999858	0.0100000000006	0.0100000000007	0.0100000000003	0.0100000000012
0	0	0	0	0	0	0	0.893333333321	0	0	0	0	0	0	0	0	0	0	0	0.879999999979	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.039999999996	0	0	0	0	0	0	0	0	0	0	0
0	0	0.673803625698	0	0	0	0	0	0	0	0.747737591055	0	0	0.102241657668	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.605294041417	0	0	0	0	0	0	0	0	0	0	0.611516263636	0	0	0
0	0	0	0	0	0	0	0	0	0	0.180478967539	0	0	0	0.227336110371	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.365970443648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528692485607	0	0	0.076499819741	0	0
0	0	0	0.9039999998	0	0	0	0	0	0.862857142847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.141131759405	0	0	0	0	0	0	0	0	0	0.788099009815	0	0	0.903999999969	0	0	0	0	0	0	0	0	0	0	0
0	0.228555011069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209221677734	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06303942353	0	0	0	0.0845978650955	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999396	0	0.359494931693	0	0	0	0	0	0	0	0.538282846076
0.0100000000005	0.852857142405	0.0100000000005	0.0100000000016	0.0100000000016	0.0100000000012	0.0100000000034	0.0100000000016	0.0100000000009	0.0100000000019	0.0100000000012	0.0100000000006	0.75999999991	0.010000000001	0.0100000000613	0.0100000000019	0.0100000000009	0.0100000000008	0.0100000000012	0.0100000000009	0.0100000000013	0.0100000000008	0.0100000000008	0.0100000000004	0.0100000000024
0	0	0	0	0.862857142836	0	0	0	0	0.893333333322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.638137051606	0	0	0	0.007227458482	0	0	0	0	0	0	0	0	0.671927812577	0	0	0	0	0	0	0.025303933737	0	0	0
0	0	0	0	0.05485714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.912727272712	0	0	0	0	0	0	0	0	0	0	0	0.912727272708	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.862857142849	0	0	0.86285714285	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142842	0	0	0	0.862857142838	0	0	0	0	0
0	0	0	0	0.807999999977	0	0	0.839999999978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.464426441212	0	0	0	0	0	0	0	0	0	0	0	0	0.481242045321	0	0	0	0	0	0	0.021815604107
0	0	0	0	0	0	0	0	0	0	0	0.612388603731	0	0	0	0	0	0.634531460875	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.521888016277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461316587704	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80799999999	0	0	0	0	0	0.839999999982	0	0	0
0	0	0	0	0	0	0	0	0.862857142853	0	0	0	0.862857142856	0	0	0	0	0	0	0	0	0	0	0	0
0	0.862857142849	0	0	0	0	0	0	0	0	0.839999999961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.239754282591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252267103104	0
0	0.839999999997	0	0	0	0	0	0	0	0.839999999987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.893333333108	0	0	0	0	0	0	0	0	0	0	0.779454287446	0	0	0	0	0	0	0	0	0.118323490327
0	0	0	0	0	0	0.318451666715	0	0	0	0.140252043503	0	0	0	0.031273781995	0	0.174862349152	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.214049821491	0	0.100393046341	0	0	0	0	0	0	0.275468508852	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463512795931	0	0	0	0	0	0.427615360028	0	0
0	0	0	0.799474778985	0	0.0855252209999	0	0	0	0	0	0	0	0	0	0	0.879999999992	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00006677886e-12	0	0
0	0	0	0	0	0	0	0	0	0.862857142851	0	0	0.1849563738	0.712821403966	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.759999999993	0	0	0	0.0100000000002	0	0.0100000000007	0	0	0.010000000002	0	0	0.0100000000006	0	0.829999999984	0.0100000000024	0	0	0	0
0	0	0	0	0	0.893333333316	0	0	0	0.893333333313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919999999991	0	0	0	0	0	0.90864669172	0	0	0
0	0	0	0	0	0	0	0	0	0.879999999993	0	0	0	0.879999999951	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008727272728	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.158400742828	0	0	0	0	0	0	0	0	0	0.15268645674	0
0	0	0	0	0	0	0.518424789422	0.297575210566	0	0.839999999983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.782765536118	0	0.13359810024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926153846143
0.613502630493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572348784336	0	0	0	0
0.14575862954	0	0	0	0	0.330655262667	0.174674410904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.879999999986	0	0	0	0	0	0	0	0	0	0	0	0.90399999999	0	0	0	0	0	0	0	0	0
0	0	0	0	0.013426573495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.389621261824	0	0	0	0	0	0	0	0	0	0.354621261824	0	0	0	0	0	0
0	0	0	0	0	0	0.226692282103	0	0	0	0	0.170262997767	0	0	0	0	0	0	0	0	0	0	0	0	0.052429284335
0	0	0	0	0	0.839999999992	0	0	0	0	0	0	0.879999999488	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.862857142629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999982	0	0	0	0
0	0	0	0	0	0	0	0	0.91272727272	0	0	0	0	0	0	0	0	0	0	0	0.879999999994	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013426573426	0	0	0	0	0	0	0
0	0	0	0	0	0	0.085699837656	0	0	0	0	0	0	0	0	0	0	0	0	0.0963058982619	0	0	0	0	0
0.275492983717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280220256447
0	0	0	0	0	0	0	0	0	0	0.697433892507	0	0	0	0	0	0	0	0.705767225747	0	0	0	0	0	0
0	0	0	0	0.879999999983	0	0	0	0	0	0	0	0	0	0.280949778769	0	0	0	0	0	0	0	0	0.565716887864	0
0	0	0	0	0.839999999992	0	0	0	0.269182009262	0	0	0.599389419299	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.903999999988	0	0	0	0	0	0.715311521698	0	0.169688478292	0	0	0	0	0	0	0
0	0	0.879999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.017142857134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.674064615805	0	0	0	0.67073128247	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839999999995	0.862857142848	0	0
0	0.348197034573	0	0	0	0	0.172579622633	0	0	0.555171649711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048617214728
0.839999999982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839999999985
0	0	0	0.0538423866598	0.507359999502	0	0	0	0.11619539781	0	0.623215566644	0	0	0	0.0642717867675	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26111898772	0	0	0	0.430294498359	0.191397732866	0	0	0
0	0	0	0	0	0	0.124689661383	0	0	0	0	0	0	0	0.105563035963	0	0	0.0768523652936	0.169344388001	0	0	0	0	0	0
0.0822260266235	0	0	0.664104719075	0.758097934419	0	0	0	0.010518525565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097368844467	0	0	0	0	0	0	0	0.107974905652
0	0	0	0	0	0	0	0	0.091692672367	0	0	0	0	0	0	0.105978386666	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.862857142842	0	0	0	0	0	0	0	0	0	0	0	0	0.86285714284	0	0	0
0	0	0	0	0	0	0	0.578180308273	0	0	0	0	0	0	0	0	0	0.556621866713	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00002253542e-12	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.83999999999	0	0	0	0	0	0	0	0	0	0	0.862857142853	0	0	0	0	0	0	0	0
0	0.031999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.395619400535	0	0	0	0	0.275404813946	0	0	0	0	0	0	0	0	0.540840490121	0.125820087995	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.205216228436	0.192349095567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.83999999999	0	0.862857142829	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.229401388706	0.218547344302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439948733008	0	0	0	0
0	5.0000004137e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.030476190479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50000020685e-11	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.926153846149	0	0	0	0.926153846124	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.060923806336	0	0	0	0	0	0	0	0.196129433565	0	0	0	0.157110389133	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.152897437636	0	0	0.0909158215182	0	0	0	0	0.0815620356982	0	0	0	0	0	0	0	0
0	0	0	0	0.039999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.530770058466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574925902612	0	0
0	0	0	0	0.839999999977	0	0	0	0	0	0	0	0	0	0	0.839999999993	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.378146361864	0	0	0	0	0	0	0	0.423105949667	0	0	0	0	0	0.225053238241	0	0	0	0.157871428209
0	0	0	0	0	0	0	0.231938545322	0.292509973898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040000000234	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.019393939414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.325814189287	0	0	0	0	0	0	0	0	0	0	0	0.32009990349
0	0	0	0	0	0.839999999989	0	0	0	0	0	0.839999999984	0	0	0	0	0	0	0	0	0	0	0	0	0
0.139069067934	0	0	0	0	0	0	0	0	0.417493520519	0	0	0	0	0.037271626962	0	0	0	0	0	0	0	0	0	0.211152825621
0	0	0.228704795296	0	0	0	0	0	0	0.118686120097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122326367509
0.01	0.01	0.01	0.01	0.01	0.01	0.010000000003	0.01	0.0100000000002	0.0100000000001	0.281428571411	0.0100000000001	0.01	0.01	0.0100000000008	0.01	0.0100000000001	0.0100000000001	0.01	0.0100000000003	0.01	0.0100000000001	0.01	0.01	0.182857143024
0	0	0	0	0.10164325031	0	0.0790973136337	0	0	0.033498317626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128045925904	0	0.118255716114	0	0	0	0	0
0	0	0	0	0	0	0	0.318152319394	0	0	0.0941617662502	0	0	0	0	0	0.243570972727	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91999971477e-10	0	0	0	0	0	0	0	0
0	0	0	0	0	0.862857142842	0	0	0	0	0	0	0	0	0	0	0	0.862857142843	0	0	0	0	0	0	0
0	0	0	0.36430714435	0	0	0.42458359969	0	0	0	0	0	0	0	0.221965396004	0	0	0	0	0	0	0	0	0	0.356241851337
0	0	0	0	0	0	0.369661949371	0	0.498909479168	0	0	0	0.893333333299	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333336	0.0133333333333	0.0133333333333	0.0133333333338	0.0133333333333	0.0133333333338	0.0133333333333	0.0133333333339	0.0133333333333	0.679999999414	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.849523809507	0.0133333333333	0.013333333916	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333335
0	0	0	0	0	0	0	0	0	0	0	0	0.508731620747	0	0	0	0	0	0	0	0	0.521095257111	0	0	0
