gensim-notfidf0	gensim-notfidf1	gensim-notfidf2	gensim-notfidf3	gensim-notfidf4	gensim-notfidf5	gensim-notfidf6	gensim-notfidf7	gensim-notfidf8	gensim-notfidf9	gensim-notfidf10	gensim-notfidf11	gensim-notfidf12	gensim-notfidf13	gensim-notfidf14	gensim-notfidf15	gensim-notfidf16	gensim-notfidf17	gensim-notfidf18	gensim-notfidf19	gensim-notfidf20	gensim-notfidf21	gensim-notfidf22	gensim-notfidf23	gensim-notfidf24
0	0	0	0	0	0	0	0	0.454592756951	0	0	0	0	0	0	0.43116418552	0	0	0	0	0	0	0	0	0
0.0100000000002	0.0100000000003	0.0100000000004	0.010000000003	0.0100000000005	0.0100000000008	0.0100000000006	0.0100000000005	0.0100000000003	0.0100000000005	0.0100000000003	0.0100000000003	0.0100000000007	0.0100000000006	0.0100000000005	0.0100000000005	0.0100000000008	0.0100000000005	0.0100000000005	0.0100000000008	0.759999999986	0.0100000000002	0.0100000000004	0.0100000000002	0.010000000001
0	0	0	0	0.340044669865	0	0	0	0	0	0	0	0	0	0.211696107891	0	0	0.155491419117	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297007430696	0	0	0	0	0	0.298036842461	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333348	0.0133333333348	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999996	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333343	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03272727273	0	0
0	0.053136387843	0	0	0	0	0	0.905045430335	0	0	0	0	0	0.94352941175	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.039529411761	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0835791050821	0	0	0	0	0	0.0852782980836	0.124622109047	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.501692636985	0	0	0	0	0	0	0	0	0	0	0	0.181868198003	0.316491105653	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90000246039e-11	0	0	0	0
0.679999999999	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333344	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0.803110194599	0	0	0	0	0	0	0	0	0.113253441751	0	0	0	0	0	0	0	0	0.893333333328	0	0
0	0	0.935999999995	0	0	0	0	0	0	0	0.935999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.498309885392	0	0	0	0	0	0	0	0	0	0	0.499909885392	0	0	0	0	0	0	0	0	0	0	0	0
0.005274725275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0100000000001	0.0100000000002	0	0	0.0100000000001	0	0	0	0	0.0100000000005	0	0.0100000000006	0	0.0100000000003	0.048000000001	0.0100000000004	0	0	0.0100000000001	0.01	0	0.0100000000005	0.0100000000002	0.01
0	0	0	0	0	0.919999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272719	0	0	0	0	0
0	0	0	0.333338139905	0	0	0	0	0	0	0	0	0	0	0	0	0.320825319391	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019393939231	0	0	0	0
0	0	0	0	0	0	0	0.939999999996	0	0	0	0	0	0	0	0	0	0	0.935999999997	0	0	0	0	0	0
0	0	0	0	0	0.013333333332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.01210084027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.085333333337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.420823080283	0.445584985046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.290477835643	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294477835637	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.80799999995	0	0	0	0	0	0	0	0	0.611097695287	0	0.204902304685	0	0	0
0.879999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879999999991	0	0	0	0	0
0	0	0	0	0	0	0	0.926153846145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862857142856	0	0	0
0	0	0	0	0.0882871681518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077215739579	0	0	0	0
0	0	0.169308440538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892071540616	0	0	0	0.08143461981
0	0	0	0	0	0.220304938023	0	0	0	0	0	0	0	0	0	0.626361728632	0	0	0	0	0	0.90399999999	0	0	0
0	0	0	0.610747607908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602615739775	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002285714285	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.287741450502	0.175823812511	0	0	0	0	0	0	0	0	0	0	0	0.118584304656	0	0	0	0	0
0	0	0	0	0	0.013333333258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.860409797745	0	0	0	0.939999999997	0	0	0	0	0	0	0	0	0	0	0	0	0.0820902022521	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319045031055	0	0	0.320863212874	0	0	0	0	0	0
0.879999999992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163755759481	0	0	0	0.734022018283	0	0	0	0	0
0	0	0	0	0	0.013333333339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016000000008	0	0	0	0	0	0	0	0
0	0	0	0.81252561653	0	0	0	0	0	0	0	0.747206525554	0	0	0	0.0697635354206	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408358297229	0	0.411994660848	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29686396213	0	0	0	0	0	0.297893373895	0	0	0	0
0	0	0	0	0	0	0	0	0	0.281295728737	0	0	0	0.139024903278	0	0	0	0	0	0	0	0	0.151159714351	0	0
0	0	0	0.0836178901646	0	0	0.186845643432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258155841289	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171428569	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.085661922141	0	0	0	0.413976384505	0	0	0	0	0.502495449505	0	0	0
0	0	0	0	0.814504585592	0	0	0.101859050769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333327	0	0
0	0	0	0.92615384615	0	0	0	0.939999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.013333333328	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0	0
0	0	0.903999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903999999991
0	0	0	0	0	0	0	0	0	0	0.014561100921	0	0	0	0	0	0	0	0	0	0.434811823029	0	0	0	0.449372923947
0	0	0	0	0	0	0	0.93142857142	0	0	0	0	0	0	0	0	0	0	0.935999999979	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201822327306	0	0.179053096534	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.220209329581	0	0	0	0	0	0	0.216572965942	0	0	0	0
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.941599999997	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.02
0	0	0.169999999987	0	0	0	0	0	0.433776079989	0	0	0	0	0.322890586684	0	0	0	0.912727272723	0	0	0	0	0	0	0
0	0	0	0.207798934032	0	0	0	0	0	0	0.241842654675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449641588708
0	0	0	0	0	0	0.489291017877	0	0	0	0.112768999159	0	0	0	0	0	0.154699462836	0	0	0.0380726515345	0	0	0	0	0.189267145726
0	0	0	0	0	0	0.019393939277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.903999999997	0	0	0	0	0	0	0	0	0.912727272723	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333348	0.0133333333348	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.679999999996	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333343	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333
0	0	0	0	0	0	0.133217048896	0	0	0	0	0	0.136635230663	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.879999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893333333328	0	0
0.008727272733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.903999999991	0.893333333318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939999999996	0	0	0	0	0	0	0	0
0	0	0	0	0.10856444889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100602274586	0	0.201893996202	0	0	0	0
0.024000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.0100000000001	0.0100000000002	0	0	0.0100000000001	0	0	0	0	0.0100000000005	0	0.0100000000006	0	0.0100000000003	0.048000000001	0.0100000000004	0	0	0.0100000000001	0.01	0	0.0100000000005	0.0100000000002	0.01
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.01066666667	0	0	0	0	0	0	0	0	0	0	0	0
2.00006677886e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.035999999945	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.926153846149	0	0	0	0	0	0	0	0	0	0.903999999984	0	0	0	0	0	0	0	0	0
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.941599999997	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.52	0.02
0	0	0.245402967138	0	0	0	0	0	0	0	0.239180744915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372940287604	0	0	0	0	0	0	0.35865457332	0
0	0	0.126085601938	0	0	0	0	0	0	0	0.119863379716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006889952153	0	0	0	0	0
0	0	0	0	0	0.926153846149	0	0	0	0	0	0	0	0	0	0.614212217082	0	0.283565560684	0	0	0	0	0	0	0
0.862857142852	0.193023912786	0	0	0.704753864983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.614307363963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601794543454	0
0	0	0	0.236078834085	0	0	0	0.216054257856	0	0	0.024148605166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449281697098
0	0	0	0	0	0	0	0	0	0	0	0.0750678161895	0	0	0	0	0	0	0	0	0.067829720952	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9.9997787828e-13	0	0	0	0	0	0	0	0	0	0	0
0	0	0.935999999995	0	0	0	0	0	0	0	0.86073382982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0779328368428
0	0	0	0	0.02285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007272727272	0	0	0	0
0	0	0	0	0	0.919999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912727272721	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939999999996	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142858	0	0	0	0.148571428571	0
0	0	0	0	0.240211254677	0	0.255160749577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.95000016134e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.862857142852	0	0	0	0.862857142848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59026636242	0	0	0	0	0.595980648137	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057142857132	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.004363636364	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0521816024956	0	0	0	0	0	0	0	0.0917074407635	0.107925823708	0	0	0	0.236288551169	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010666666662	0	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.01	3.99999477985e-13	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	1.53700000644e-10	0.01	0.249999999842	0.01	0.01	0.01	0.01	0.249999999996	0.01	0.01	0.01
1.99999738992e-13	2.99999608488e-13	3.99999477985e-13	3.4100000601e-11	4.99999347481e-13	7.99998955969e-13	5.99999216977e-13	1.99999738992e-13	2.99999608488e-13	4.99999347481e-13	2.99999608488e-13	2.99999608488e-13	6.99999086473e-13	5.99999216977e-13	5.00001082204e-13	4.99999347481e-13	7.99998955969e-13	4.99999347481e-13	4.99999347481e-13	2.99999608488e-13	0.250000000023	0.249999999999	3.99999477985e-13	1.99999738992e-13	1.00000042969e-12
0	0	0	0	0	0	0	0	0	0.939999999993	0	0	0	0	0	0	0	0	0.931428571426	0	0	0	0	0	0
0	0	0	0.853341442977	0	0	0	0.939999999997	0	0	0	0	0	0	0	0	0	0	0	0	0.0853252236868	0	0	0	0
