gensim-notfidf0	gensim-notfidf1	gensim-notfidf2	gensim-notfidf3	gensim-notfidf4	gensim-notfidf5	gensim-notfidf6	gensim-notfidf7	gensim-notfidf8	gensim-notfidf9	gensim-notfidf10	gensim-notfidf11	gensim-notfidf12	gensim-notfidf13	gensim-notfidf14	gensim-notfidf15	gensim-notfidf16	gensim-notfidf17	gensim-notfidf18	gensim-notfidf19	gensim-notfidf20	gensim-notfidf21	gensim-notfidf22	gensim-notfidf23	gensim-notfidf24
9.99998694962e-14	0.0133333333339	0.0133333333337	5.00001082204e-13	0.0133333333342	0.0133333333337	0.0133333333336	0.0133333333348	0.0133333333342	1.3199998386e-11	0.0133333333333	0.0133333333341	0.0133333333339	1.50000012411e-11	0.0133333333344	0.0133333333334	1.49999977717e-12	0.0133333333342	9.99998694962e-14	9.99998694962e-14	0.0133333333339	0.0133333333342	1.0000160422e-13	0.0133333333341	0.0133333333334
0.441621931569	3.99999477985e-13	0.308378068311	1.30000003817e-12	4.99999347481e-13	1.99999738992e-13	1.99999738992e-13	1.10000029918e-12	6.99999086473e-13	9.00000560189e-13	1.10000029918e-12	2.99999608488e-13	2.99999608488e-13	1.20000016868e-12	6.99999086473e-13	0.0100000000001	1.39999990767e-12	6.99999086473e-13	1.10000029918e-12	6.000009517e-13	0.74999999989	5.99999216977e-13	1.30000003817e-12	0.0100000000006	4.99999347481e-13
0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000037	0.01	0.0100000000011	0.0100000000003	0.01	0.01	0.01	0.01	0.01	0.0100000000005	0.010000000003	0.01	0.01	0.01	0.01	0.759999999991	0.01	0.01	0.01
0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.003333333333	0.246460894594	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.0033333333333	0.41999999998	0.246872438725	0.0033333333333	0.003333333339	0.0033333333331	0.0033333333333	0.0033333333331
3.99999477985e-13	1.99999738992e-13	9.99998694962e-14	4.99999347481e-13	2.99999608488e-13	9.99998694962e-14	9.99998694962e-14	4.00001212708e-13	1.99999738992e-13	4.00001212708e-13	0.01	2.99999608488e-13	1.99999738992e-13	0.0100000000015	3.00001343212e-13	0.275807763209	5.99999216977e-13	2.99999608488e-13	0.749999999981	4.00001212708e-13	1.99999738992e-13	2.99999608488e-13	0.474192236767	2.99999608488e-13	9.99998694962e-14
8.00000690693e-13	2.99999608488e-13	1.99999738992e-13	9.00000560189e-13	3.99999477985e-13	1.99999738992e-13	1.99999738992e-13	7.99998955969e-13	2.99999608488e-13	5.99999216977e-13	0.01	3.99999477985e-13	2.99999608488e-13	3.7999985103e-12	5.99999216977e-13	0.249218239373	9.00000560189e-13	4.99999347481e-13	0.249218239359	6.99999086473e-13	2.99999608488e-13	3.99999477985e-13	9.00000560189e-13	3.99999477985e-13	0.01
0.0100000000026	0.0100000000008	0.0100000000032	0.0100000000024	0.0100000000012	0.0100000000005	0.0100000000004	0.0100000000021	0.0100000000012	0.0100000000018	0.0100000000003	0.0100000000012	0.0100000000009	0.0100000000026	0.0100000000016	0.0100000000002	0.0100000000026	0.0100000000013	0.0100000000022	0.0100000000019	0.759999999964	0.0100000000012	0.0100000000024	0.0100000000012	0.0100000000001
9.99998694962e-14	0.01	0.01	0.01	0.01	0.01	0.01	0.01	9.99998694962e-14	0.01	0.01	0.01	0.01	3.00001343212e-13	0.01	0.01	1.99999738992e-13	0.25	0.250000000001	0.01	0.01	0.01	0.01	0.01	0.01
0.0100000000026	0.0100000000008	6.71000009028e-11	0.0100000000024	0.0100000000012	0.0100000000005	0.0100000000004	0.0100000000021	0.0100000000012	0.0100000000018	0.0100000000003	0.0100000000012	0.0100000000009	0.0100000000026	0.0100000000016	0.0100000000002	0.0100000000026	0.0100000000013	0.0100000000022	0.0100000000019	6.7000072157e-11	0.0100000000012	0.0100000000024	0.0100000000012	0.0100000000001
9.00000560189e-13	3.00001343212e-13	0.749999999951	8.99998825465e-13	4.99999347481e-13	4.00001212708e-13	1.99999738992e-13	7.00000821197e-13	4.99999347481e-13	6.000009517e-13	0.0100000000003	3.99999477985e-13	2.99999608488e-13	1.00000042969e-12	4.99999347481e-13	0.0100000000002	9.00000560189e-13	4.99999347481e-13	7.99998955969e-13	7.00000821197e-13	0.749999999963	4.99999347481e-13	7.99998955969e-13	3.99999477985e-13	0.0100000000001
0	0	0.209324220768	0	0	0	0	0	0	0	0	0	0.217324220767	0	0	0	0	0	0	0	0	0	0	0	0
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.666666666659	0.332942122012	3.99999477985e-13	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.333724544648	9.00000560189e-13
0.273203956675	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000002	0.01	0.01	0.01	0.01	0.0100000000009	0.26	0.01	0.0100000000004	0.01	0.023203956674	0.01	0.01	0.01	0.01	0.01	0.01
0.000111814358	0	3.57000002477e-11	0	0.0100000000002	0.0100000000001	0.0100000000007	0	0.01	0	0.000111814322	0.0100000000004	0.0100000000003	0.0100000000002	0.0100000000001	0.0100000000001	0	0	0.0100000000001	0.0100000000004	9.99998694962e-14	0.0100000000001	0	0.0100000000007	0.0100000000007
0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999827	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999826	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0	0	0	0	0	3.39999139953e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0100000000013	0.01	2.00001473716e-13	0.01	9.99998694962e-14	0.0100000000004	0.01	0.01	0.01	0.01	1.99999738992e-13	9.99998694962e-14	0.014038626845	0.3259887201	0.311950093253	0.0100000000004	0.01	0.01	0.0100000000004	9.99998694962e-14	1.99999738992e-13	0.0100000000006	0.01	9.99998694962e-14	9.99998694962e-14
0.0100000000018	0.01	8.00000690693e-13	0.01	0.0100000000012	0.0100000000005	0.01	0.01	0.0100000000001	0.01	0.0100000000061	0.0100000000018	0.0100000000013	9.9997787828e-13	0.0100000000007	0.0100000000005	0.01	0.01	0.0100000000016	0.010000000002	0.0100000000044	0.0100000000007	0.01	0.0100000000032	0.0100000000031
0.275735763851	2.20000059836e-12	1.20000016868e-12	6.60000006036e-12	3.09999942383e-12	1.20000016868e-12	0.547140936218	5.69999950017e-12	3.29999916282e-12	4.79999893999e-12	0.271405172442	2.79999981534e-12	2.00000085937e-12	6.89999966885e-12	4.19999972301e-12	2.99999608488e-13	6.99999953835e-12	3.50000063654e-12	5.99999910866e-12	4.90000054421e-12	4.00001212708e-13	3.19999929332e-12	6.40000032137e-12	2.50000020685e-12	2.99999608488e-13
8.00000690693e-13	2.99999608488e-13	1.99999738992e-13	9.00000560189e-13	3.99999477985e-13	1.99999738992e-13	1.99999738992e-13	7.99998955969e-13	2.99999608488e-13	5.99999216977e-13	0.01	3.99999477985e-13	2.99999608488e-13	4.6319999919e-10	5.99999216977e-13	0.249218344406	9.00000560189e-13	4.99999347481e-13	0.249218343933	6.99999086473e-13	2.99999608488e-13	3.99999477985e-13	9.00000560189e-13	3.99999477985e-13	0.01
2.20000059836e-12	6.99999086473e-13	4.99999347481e-13	2.09999899414e-12	1.00000042969e-12	3.99999477985e-13	3.99999477985e-13	1.89999925515e-12	1.00000042969e-12	1.49999977717e-12	0.01	1.00000042969e-12	6.99999086473e-13	2.20000059836e-12	1.30000003817e-12	0.361316057314	2.20000059836e-12	1.10000029918e-12	0.361316057287	1.59999964666e-12	6.99999086473e-13	1.00000042969e-12	1.99999912465e-12	1.00000042969e-12	9.99998694962e-14
3.99999477985e-13	0.01	2.09999899414e-12	0.01	2.99999608488e-13	9.99998694962e-14	0.01	0.250000000108	0.01	5.00001082204e-13	0.749999999984	4.99999347481e-13	3.99999477985e-13	1.99999738992e-13	3.99999477985e-13	9.99998694962e-14	0.01	0.01	9.99998694962e-14	4.99999347481e-13	1.30000003817e-12	1.99999738992e-13	9.99998694962e-13	1.00000042969e-12	0.499999999867
8.00000690693e-13	2.99999608488e-13	1.99999738992e-13	9.00000560189e-13	3.99999477985e-13	1.99999738992e-13	1.99999738992e-13	7.99998955969e-13	2.99999608488e-13	5.99999216977e-13	0.01	3.99999477985e-13	2.99999608488e-13	6.09999897816e-12	5.99999216977e-13	0.249218309725	9.00000560189e-13	4.99999347481e-13	0.249218309708	6.99999086473e-13	2.99999608488e-13	3.99999477985e-13	9.00000560189e-13	3.99999477985e-13	0.01
0.0100000000027	0.01	0.0100000000125	0.01	0.0100000000021	0.759999999937	0.01	0.01	0.01	0.01	0.0100000000109	0.0100000000038	0.0100000000024	0.0100000000015	0.0100000000012	0.0100000000008	0.0100000000006	0.01	0.0100000000007	0.0100000000036	0.0100000000079	0.0100000000012	0.01	0.0100000000057	0.0100000000056
0.0100000000008	0.0100000000002	0.0100000000004	0.0100000000008	0.0100000000004	0.0100000000001	0.0100000000001	0.0100000000007	0.0100000000004	0.0100000000006	0	0.0100000000004	0.0100000000003	0.0100000000008	0.0100000000005	0.01	0.048000000004	0.0100000000004	0.0100000000007	0.0100000000006	0.0100000000003	0.0100000000004	0.0100000000007	0.0100000000004	0.0100000000001
0.0100000000015	2.99999608488e-13	0.237964096015	1.00000042969e-12	9.99998694962e-14	0.0100000000002	1.99999738992e-13	9.00000560189e-13	0.291365726261	6.99999086473e-13	0.0100000000031	4.00001212708e-13	2.99999608488e-13	3.99999477985e-13	3.99999477985e-13	9.99998694962e-14	1.10000029918e-12	4.99999347481e-13	0.146002454009	2.00001473716e-13	1.90000098987e-12	1.99999738992e-13	0.383327368272	1.10000029918e-12	1.59999964666e-12
0	0	0	0	0	0	0	0	0	0	2.0599999484e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.00000074466e-11	0.0100000000003	0.0100000000002	0.0100000000008	0.0100000000004	9.99998694962e-14	0.0100000000001	0.0100000000007	0.0100000000009	0.0100000000006	0.01	0.0100000000004	0.0100000000003	0.0100000000034	0.0100000000005	0.01	0.0100000000008	0.0100000000004	9.00000005077e-11	0.0100000000006	0.0100000000003	0.0100000000004	0.0100000000007	0.0100000000004	0.01
0.0100000000011	0.0100000000003	0.0100000000002	0.0100000000009	0.0100000000004	0.0100000000002	0.0100000000002	0.0100000000008	0.0100000000005	0.0100000000006	0.01	0.0100000000004	0.0100000000003	9.20000013671e-12	0.0100000000006	0.0100000000001	0.0100000000009	0.0100000000005	9.00002294912e-12	0.0100000000007	0.0100000000003	0.0100000000004	0.0100000000009	0.0100000000004	0.01
0.0100000000002	0.01	0.759999999996	0.01	0.0100000000001	0.0100000000004	0.01	0.01	0.01	0.01	0.0100000000007	0.0100000000002	0.0100000000002	0.0100000000001	0.0100000000001	0.0100000000001	0.01	0.01	0.01	0.0100000000002	0.0100000000008	0.0100000000001	0.01	0.0100000000004	0.0100000000004
0.749999999966	4.99999347481e-13	3.40000076704e-12	1.59999964666e-12	1.99999738992e-13	4.99999347481e-13	2.99999608488e-13	1.39999990767e-12	0.749999999963	1.20000016868e-12	0.0100000000033	2.00001473716e-13	9.99998694962e-14	1.30000003817e-12	1.30000003817e-12	9.99998694962e-14	1.69999951616e-12	9.00000560189e-13	1.30000003817e-12	1.99999738992e-13	1.90000098987e-12	3.99999477985e-13	1.59999964666e-12	9.00000560189e-13	1.59999964666e-12
4.399999462e-12	1.39999990767e-12	1.09999856446e-12	4.19999972301e-12	2.09999899414e-12	4.70000705022e-11	8.00000170276e-12	3.60000050603e-12	2.09999899414e-12	2.99999955433e-12	0.01	1.99999912465e-12	1.49999977717e-12	4.4999993315e-12	2.69999994584e-12	2.99999608488e-13	4.399999462e-12	2.20000059836e-12	3.80000024502e-12	3.29999916282e-12	1.39999990767e-12	2.09999899414e-12	3.50000063654e-12	1.99999912465e-12	3.99999477985e-13
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999943	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999941	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999986	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999984	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999976	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999974	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999885	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999883	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999983	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999982	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999987	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999986	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
0.0100000000011	9.99998694962e-14	0.0100000000002	1.0000160422e-13	0.0100000000004	9.99998694962e-14	9.99998694962e-14	1.99999738992e-13	0.0100000000005	9.99998694962e-14	0.01	0.0100000000004	0.0100000000003	0.749999999847	9.99998694962e-14	9.99998694962e-14	1.0000160422e-13	9.99998694962e-14	0.749999999846	9.99998694962e-14	0.0100000000003	0.0100000000004	2.00001473716e-13	0.0100000000004	0.01
1.99999738992e-13	0.01	1.10000029918e-12	0.01	1.99999738992e-13	9.99998694962e-14	0.01	0.01	0.01	0.01	9.00000560189e-13	1.99999738992e-13	1.99999738992e-13	9.99998694962e-14	0.273128307386	9.99998694962e-14	0.01	0.01	9.99998694962e-14	2.99999608488e-13	6.99999086473e-13	9.99998694962e-14	0.01	5.00001082204e-13	0.273128307391
2.79999981534e-12	7.99998955969e-13	5.99999216977e-13	2.79999981534e-12	9.00000560189e-13	0.250000000116	3.99999477985e-13	2.50000020685e-12	1.20000016868e-12	1.79999938565e-12	2.30000046786e-12	1.20000016868e-12	9.00000560189e-13	2.99999955433e-12	1.59999964666e-12	1.99999738992e-13	2.89999968484e-12	1.30000003817e-12	2.30000046786e-12	1.99999912465e-12	0.25000000008	1.20000016868e-12	2.60000007635e-12	1.20000016868e-12	9.99998694962e-14
0.0100000000014	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.759999999987	0.01	0.01	0.01	0.0100000000002	0.0100000000044	0.01	0.01	0.01	0.01	0.0100000000065	0.01	0.01	0.01	0.01	0.01	0.01
0	0	0	0.03200000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000002	0.01	0.759999999995	0.0100000000002	0.01	0.01	0.01	0.01	0.01	0.01	1.99999738992e-13	0.01	0.01	0.01	0.01	0.0100000000006	0.01	0.01	0.01
2.60000007635e-12	0.249350126221	5.99999216977e-13	2.50000020685e-12	1.30000003817e-12	1.99999738992e-13	0.249350126254	2.09999899414e-12	1.30000003817e-12	1.79999938565e-12	0.01	1.20000016868e-12	9.00000560189e-13	2.69999994584e-12	1.59999964666e-12	1.99999738992e-13	2.69999994584e-12	1.30000003817e-12	2.30000046786e-12	1.99999912465e-12	7.99998955969e-13	1.30000003817e-12	2.00000085937e-12	1.20000016868e-12	9.99998694962e-14
0.01	0.01	0.01	0.01	0.0100000000004	0.0100000000011	0.01	0.01	0.249999999998	0.01	0.0100000000001	0.01	1.30000003817e-12	0.01	0.01	0.01	0.0100000000002	0.01	0.0100000000004	0.01	0.01	0.01	0.01	0.01	0.249999999997
1.69999951616e-12	4.99999347481e-13	3.99999477985e-13	1.79999938565e-12	7.99998955969e-13	0.0100000000003	0.24999999999	1.39999990767e-12	0.249999999969	1.20000016868e-12	0.01	7.99998955969e-13	5.99999216977e-13	1.89999925515e-12	1.00000042969e-12	9.99998694962e-14	1.89999925515e-12	9.00000560189e-13	1.59999964666e-12	1.30000003817e-12	4.99999347481e-13	7.99998955969e-13	1.49999977717e-12	7.99998955969e-13	9.99998694962e-14
0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	0.363450229955	0.0133333333333	0.363450229954	0.0133333333333	0.0133333333333	0.0133333333333
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0100000000076	0.249999999985	0.01	0.01	0.249999999993	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
1.99999738992e-13	0.01	1.00000042969e-12	0.01	1.99999738992e-13	9.99998694962e-14	5.99999216977e-13	0.01	0.01	2.99999608488e-13	8.00000690693e-13	1.99999738992e-13	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	9.99998694962e-14	0.01	0.01	9.99998694962e-14	0.446732049691	0.446732049695	9.99998694962e-14	0.01	3.99999477985e-13	3.99999477985e-13
2.60000007635e-12	5.99999216977e-13	3.99999477985e-13	1.39999990767e-12	8.00000690693e-13	3.00001343212e-13	3.00001343212e-13	1.39999990767e-12	0.666666666611	1.20000016868e-12	0.0133333333333	7.99998955969e-13	5.99999216977e-13	2.60000007635e-12	1.20000016868e-12	9.99998694962e-14	5.39999989169e-12	9.00000560189e-13	2.10000072887e-12	1.49999977717e-12	5.99999216977e-13	8.00000690693e-13	0.666666666637	7.99998955969e-13	9.99998694962e-14
7.00000821197e-13	0.25	0.499999999978	0.0100000000011	0.749999999961	1.99999738992e-13	0.01	0.01	0.01	0.0100000000002	2.99999955433e-12	9.00000560189e-13	6.000009517e-13	3.99999477985e-13	3.99999477985e-13	1.99999738992e-13	0.01	3.20000102805e-12	1.99999738992e-13	1.00000042969e-12	2.20000059836e-12	2.99999608488e-13	0.0100000000006	1.49999977717e-12	1.49999977717e-12
0.0100000000011	0.0100000000003	0.0100000000002	0.0100000000009	0.0100000000004	0.0100000000002	0.0100000000002	0.0100000000008	0.0100000000005	0.0100000000006	0.01	0.0100000000004	0.0100000000003	1.69999951616e-12	0.0100000000006	0.0100000000001	0.0100000000009	0.0100000000005	1.99995575656e-12	0.0100000000007	0.0100000000003	0.0100000000004	0.0100000000009	0.0100000000004	0.01
0.249999999271	9.99998694962e-14	1.99999738992e-13	5.00001082204e-13	1.99999738992e-13	9.99998694962e-14	3.99999477985e-13	4.00001212708e-13	1.99999738992e-13	3.00001343212e-13	0.249999999265	1.99999738992e-13	9.99998694962e-14	3.99999477985e-13	2.99999608488e-13	9.99998694962e-14	3.99999477985e-13	2.99999608488e-13	5.00001082204e-13	4.00001212708e-13	9.99998694962e-14	1.99999738992e-13	4.00001212708e-13	1.99999738992e-13	0.01
2.40000033735e-12	7.99998955969e-13	0.749999999927	2.40000033735e-12	1.10000029918e-12	9.99998694962e-14	3.99999477985e-13	2.09999899414e-12	1.20000016868e-12	1.79999938565e-12	3.99999477985e-13	1.00000042969e-12	7.00000821197e-13	2.50000020685e-12	1.49999977717e-12	9.99998694962e-14	2.60000007635e-12	1.30000003817e-12	2.20000059836e-12	1.69999951616e-12	0.749999999898	1.10000029918e-12	2.40000033735e-12	8.00000690693e-13	2.99999608488e-13
0.0100000000003	0.01	6.20000058238e-12	0.01	0.0100000000002	0.0100000000001	0.01	0.01	0.01	0.01	0.0100000000014	0.0100000000003	0.0100000000002	0.0100000000002	0.0100000000001	0.0100000000001	0.01	0.01	0.0100000000001	0.0100000000004	5.99997829198e-12	0.0100000000001	0.01	0.0100000000006	0.0100000000006
0.0100000000011	0.0100000000003	0.0100000000002	0.0100000000009	0.0100000000004	0.0100000000002	0.0100000000002	0.0100000000008	0.0100000000005	0.0100000000006	0.01	0.0100000000004	0.0100000000003	6.000009517e-13	0.0100000000006	0.0100000000001	0.0100000000009	0.0100000000005	9.9997787828e-13	0.0100000000007	0.0100000000003	0.0100000000004	0.0100000000009	0.0100000000004	0.01
0.0133333333338	0.0133333333333	0.0133333333354	1.5903999992e-09	0.0133333333337	0.0133333333335	0.0133333333333	0.0133333333333	0.0133333333333	0.0133333333333	1.59099999841e-09	0.0133333333338	0.0133333333337	0.0133333333336	9.99998694962e-14	0.0133333333335	0.0133333333333	0.0133333333333	0.0133333333335	0.0133333333339	0.0133333333346	0.0133333333335	0.0133333333333	0.0133333333343	0.0133333333342
0.0100000000002	0.01	0.0100000000009	0.01	0.0100000000002	0.0100000000003	0.01	0.01	0.01	0.01	0.047999999998	0.0100000000002	0.0100000000002	0.0100000000001	0.0100000000001	0.0100000000001	0.01	0.01	0.0100000000001	0.0100000000003	0.0100000000006	0.0100000000001	0.01	0.0100000000004	0.0100000000004
0	0	0	0	0	0.200000010069	0	0	0	0	0	0	0	0	0	0.208	0	0	0	0	0	0.208	0.20799998993	0	0
1.10000029918e-12	2.99999608488e-13	2.99999608488e-13	1.00000042969e-12	4.99999347481e-13	1.99999738992e-13	2.00001473716e-13	8.99998825465e-13	4.99999347481e-13	8.00000690693e-13	0.0133333333333	4.99999347481e-13	3.99999477985e-13	9.99998694962e-14	7.00000821197e-13	0.0133333333335	8.00000690693e-13	0.666666666621	7.99998955969e-13	0.666666666632	2.99999608488e-13	4.99999347481e-13	8.00000690693e-13	4.99999347481e-13	6.000009517e-13
